-24.43699	-78.98058	1771.85604	-117.12443	-266.37934	-8.08951
-35.78273	-68.78954	1179.87649	-59.41094	-213.10347	-5.85792
-19.20049	-54.35223	445.00532	0	-154.62996	-9.48425
-16.58224	-22.92985	-212.29612	59.41094	-102.6535	-6.41581
-1.7455	7.64328	-571.56646	86.57023	-63.67116	-6.69476
0	25.47761	-730.78855	100.14988	-42.88058	-4.46318
10.47299	27.17611	-800.19305	103.54479	-31.18587	0.83685
11.34574	22.08059	-820.60614	105.24224	-24.68882	-0.5579
6.982	24.62835	-824.68876	103.54479	-25.98823	-1.95264
4.36375	29.72387	-828.77137	101.84733	-24.68882	-1.95264
14.83674	22.08059	-824.68876	106.9397	-25.98823	0
4.36375	25.47761	-824.68876	103.54479	-23.38941	2.78948
0.87275	24.62835	-824.68876	103.54479	-23.38941	-0.83685
5.2365	28.87462	-828.77137	105.24224	-24.68882	0.5579
0	34.8194	-783.86258	106.9397	-36.38352	-0.27895
26.18249	191.08205	-208.2135	106.9397	-92.25821	14.78427
20.94599	-31.42238	93.9002	64.50331	-146.83349	-0.83685
63.71072	46.70895	710.37546	39.04148	-237.79229	15.62111
57.60147	5.94477	1400.33784	-1.69746	-300.16404	10.04214
6.10925	-72.18655	1922.91289	-45.8313	-336.54756	-4.74212
-7.85475	-80.67909	2029.06095	-57.71349	-346.94285	-6.41581
-0.87275	-13.58806	1579.97301	-13.57964	-301.46345	-0.27895
0	-0.84925	959.41514	25.46183	-227.397	1.11579
1.7455	-1.69851	314.36156	54.31858	-149.43231	-1.67369
2.61825	-12.7388	-289.86585	78.08295	-88.35998	-3.62633
2.61825	3.39701	-673.6319	98.45242	-44.17999	-5.02107
6.10925	16.13582	-808.35828	103.54479	-25.98823	-4.46318
5.2365	21.23134	-824.68876	103.54479	-25.98823	-2.51054
13.96399	24.62835	-820.60614	105.24224	-24.68882	3.34738
11.34574	29.72387	-824.68876	103.54479	-23.38941	-0.83685
7.85475	25.47761	-828.77137	101.84733	-24.68882	1.39474
16.58224	22.92985	-824.68876	103.54479	-25.98823	1.39474
9.60025	22.08059	-820.60614	105.24224	-24.68882	-4.74212
5.2365	21.23134	-824.68876	103.54479	-23.38941	3.34738
41.01923	13.58806	-734.87117	98.45242	-41.58117	1.95264
7.85475	127.38804	-93.9002	79.78041	-93.55762	5.85792
0.87275	-103.60894	400.09652	35.64657	-133.83938	-3.34738
-31.41898	-21.23134	963.49775	16.97456	-167.62407	-0.83685
-80.29296	-18.68358	1477.90757	-5.09237	-198.80995	1.11579
-77.67471	-45.85969	1792.26913	-22.06692	-228.69641	-2.23159
-64.58347	-30.57313	1726.94724	-11.88219	-239.0917	-1.67369
-58.47422	-28.87462	1318.68548	11.88219	-215.7023	-0.5579
-39.27373	-28.87462	730.78855	39.04148	-175.42054	-3.06843
-30.54623	-20.38209	89.81759	69.59568	-131.24055	0
-15.70949	-14.43731	-400.09652	89.96514	-90.9588	-4.74212
4.36375	21.23134	-689.96237	101.84733	-49.37763	-1.67369
17.45499	26.32686	-804.27567	105.24224	-32.48529	0
6.982	26.32686	-824.68876	103.54479	-25.98823	0.5579
1.7455	21.23134	-820.60614	105.24224	-24.68882	1.39474
15.70949	23.7791	-824.68876	103.54479	-25.98823	-1.67369
6.10925	23.7791	-820.60614	105.24224	-24.68882	-1.11579
7.85475	17.83432	-820.60614	105.24224	-24.68882	0
13.96399	25.47761	-828.77137	101.84733	-24.68882	-2.23159
3.491	27.17611	-832.85399	103.54479	-23.38941	-2.51054
4.36375	24.62835	-816.52352	106.9397	-25.98823	-3.34738
23.56424	210.61489	-130.64376	101.84733	-109.15056	26.77905
48.00123	-96.81491	220.46135	52.62112	-170.2229	-10.87899
28.80074	5.09552	804.27567	37.34402	-266.37934	6.69476
8.7275	4.24627	1367.6769	18.67201	-337.84697	6.97371
14.83674	-7.64328	1816.76483	-3.39491	-392.42225	0.83685
24.43699	-5.94477	1951.49121	-8.48728	-410.61401	2.51054
18.32774	16.13582	1628.96442	11.88219	-370.33225	10.87899
5.2365	6.79403	1045.15011	35.64657	-287.16992	1.39474
2.61825	-13.58806	342.93988	64.50331	-198.80995	-3.06843
6.982	-6.79403	-310.27894	86.57023	-110.44997	-3.06843
-3.491	-4.24627	-730.78855	100.14988	-45.4794	-5.57897
15.70949	21.23134	-824.68876	103.54479	-25.98823	0.27895
0	22.92985	-828.77137	101.84733	-24.68882	-1.39474
2.61825	28.87462	-824.68876	103.54479	-25.98823	-2.23159
9.60025	18.68358	-832.85399	103.54479	-25.98823	-1.95264
5.2365	16.98507	-828.77137	101.84733	-24.68882	-1.67369
0.87275	22.92985	-824.68876	103.54479	-25.98823	0.83685
9.60025	23.7791	-824.68876	103.54479	-23.38941	-1.95264
6.982	27.17611	-820.60614	105.24224	-24.68882	-4.46318
4.36375	22.92985	-828.77137	101.84733	-24.68882	-3.06843
11.34574	15.28656	-653.21882	96.75496	-50.67705	0.83685
-6.10925	96.81491	24.49571	49.22621	-140.33643	8.6474
0	-86.62386	571.56646	-11.88219	-222.19935	-5.57897
8.7275	-50.95521	1253.3636	-66.20076	-315.75697	-1.95264
0.87275	-57.74924	1767.77342	-110.33461	-384.62578	-3.90528
-6.10925	-54.35223	1980.06954	-130.70407	-417.11106	-8.36845
-23.56424	-28.02537	1820.84745	-108.63715	-393.72166	-11.43689
-13.09124	-31.42238	1330.93334	-64.50331	-330.0505	-5.57897
-2.61825	-35.66865	649.1362	-10.18473	-242.98993	-6.97371
3.491	-19.53283	-48.99141	49.22621	-148.1329	-3.34738
13.96399	21.23134	-559.31861	86.57023	-72.76704	0
16.58224	21.23134	-783.86258	103.54479	-31.18587	0
13.09124	29.72387	-824.68876	103.54479	-25.98823	-1.11579
8.7275	28.87462	-824.68876	103.54479	-25.98823	-1.95264
17.45499	29.72387	-824.68876	103.54479	-25.98823	-4.18423
15.70949	29.72387	-820.60614	105.24224	-24.68882	-0.27895
2.61825	20.38209	-824.68876	106.9397	-25.98823	-2.23159
-1.7455	20.38209	-824.68876	103.54479	-25.98823	0
5.2365	23.7791	-828.77137	101.84733	-24.68882	-1.39474
13.96399	24.62835	-828.77137	101.84733	-24.68882	-0.5579
9.60025	15.28656	-824.68876	100.14988	-25.98823	-1.11579
8.7275	-18.68358	-743.0364	95.05751	-41.58117	-3.62633
-3.491	110.40296	-40.82618	42.43639	-132.53996	15.34216
13.09124	-112.95072	400.09652	-28.85674	-217.00171	-7.53161
12.21849	-61.99551	1098.22413	-105.24224	-331.34991	1.11579
31.41898	-67.09103	1686.12107	-173.14046	-427.50636	1.67369
