Time	L.Trunk			R.Trunk			DistalTrunk			R.UpperArm			R.Elbow			R.Wrist			L.UpperArm			L.Elbow			L.Wrist			R.Crest			R.ASIS			Sacrum			OFFSET			L.ASIS			L.Crest			R.Hip			R.Thigh			R.Knee			R.TibTubercle			R.MidShank			R.DistalShank			R.Heel			R.DistalHeel			R.PosteriorFoot			R.LateralToe			R.Toe			R.MedialToe			L.Hip			L.Thigh			L.Knee			L.TibTubercle			L.MidShank			L.DistalShank			L.Heel			L.DistalHeel			L.PosteriorFoot			L.LateralToe			L.Toe			L.MedialToe			R.Shoulder			C7			Sternum			L.Shoulder			R.MedialKnee			R.Ankle			R.MedialAnkle			R.LateralFoot			R.MedialFoot			L.MedialKnee			L.Ankle			L.MedialAnkle			L.LateralFoot			L.MedialFoot			V_MidAsis			V_RHipDynamic			V_LHipDynamic			V_MidHip			V_Pelvis_Origin		
s	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2.935	-1.60669	3.32416	-1.3902	-350.328	-494.596	-349.351	300.24	432.21	0	337.305	220.868	115.796	-0.69751	-1.91772	-1.39966	433.464	-313.396	-868.325	899.67	432.83	0	216.124	243.511	250.013
2.94	-2.65369	2.62732	-0.696838	-119.266	-321.103	-811.054	300.24	432.21	0	345.146	194.713	135.286	0.168762	-1.90839	-1.39496	431.95	-246.887	-925.664	899.67	432.83	0	216.165	276.898	275.054
2.945	-1.43054	3.50336	-3.48486	-75.8786	-502.128	-347.143	300.24	432.21	0	315.152	247.682	112.212	0.679565	-1.02197	-1.38416	1002.07	-507.579	-1094.11	899.67	432.83	0	233.56	296.149	303.622
2.95	-2.30273	4.03656	-0.00250244	221.566	2.04163	-468.96	300.24	432.21	0	359.964	180.062	119.703	-0.341797	-2.61414	-1.40723	-261.164	-448.669	-871.911	899.67	432.83	0	208.294	256.348	262.551
2.955	-1.96106	3.677	-1.39142	199.481	-824.645	-405.801	300.24	432.21	0	339.273	215.357	118.072	-0.882751	-1.7373	-1.39551	-472.755	157.043	-1160.39	899.67	432.83	0	218.774	237.684	243.064
2.96	-1.94055	3.69623	-3.49713	998.552	218.348	-407.435	300.24	432.21	0	316.585	240.974	117.7	0.00640869	-2.0849	-2.10187	-103.483	-809.902	-811.004	899.67	432.83	0	225.232	270.175	270.176
2.965	-1.59229	2.98914	-2.79523	296.917	200.815	-464.706	300.24	432.21	0	316.92	240.332	118.044	0.515076	-2.25653	-2.78473	1073.18	-146.865	-1038.8	899.67	432.83	0	230.981	280.479	282.858
2.97	-1.95746	3.32782	-4.1828	-216.66	-471.258	-634.936	300.24	432.21	0	308.506	244.921	120.464	0.00689697	-2.79138	0.686157	774.66	-362.384	-697.354	899.67	432.83	0	166.19	89.4241	270.142
2.975	-1.60376	3.14514	-2.78467	36.1131	-839.695	-173.732	300.24	432.21	0	318.479	240.061	117.018	-0.527405	-1.56573	-0.00274658	448.688	-212.918	-810.816	899.67	432.83	0	180.101	180.298	251.384
2.98	-2.46088	3.50336	-1.39844	455.888	131.832	-65.7281	300.24	432.21	0	338.24	209.608	125.086	-0.172668	-2.25891	-1.40222	281.993	-690.415	-984.257	899.67	432.83	0	211.83	262.98	265.629
2.985	-1.95874	2.9809	-2.09113	-101.377	-474.779	-750.849	300.24	432.21	0	324.95	226.872	123.309	0.160645	-1.2019	-2.08643	208.021	-359.096	-1097.12	899.67	432.83	0	240.056	274.403	277.613
2.99	-1.77173	3.16248	-2.09619	173.905	93.5745	-522.993	300.24	432.21	0	326.462	229.795	119.259	0.519348	-2.07727	1.3877	-240.899	-393.633	-872.302	899.67	432.83	0	146.256	69.4815	284.037
2.995	-1.25574	2.97968	-2.78754	-103.448	-512.342	-461.534	300.24	432.21	0	316.908	245.749	112.852	-0.178467	-1.38715	-2.09332	-195.71	-221.39	-810.6	899.67	432.83	0	236.469	265.127	262.669
3	-1.96149	3.15033	2.09753	-92.8225	-713.015	-466.211	300.24	432.21	0	33.6562	133.08	121.908	-0.354187	-1.38519	-3.48676	-323.178	-322.122	-983.074	899.67	432.83	0	248.333	264.2	255.657
3.005	-1.25812	3.68622	0.000671387	200.887	-403.513	-349.814	300.24	432.21	0	0.0104355	179.969	108.845	0.164429	-2.25537	-2.09009	285.924	-15.2975	-1157.8	899.67	432.83	0	222.822	274.498	274.17
3.01	-1.77185	4.56104	-4.88574	246.862	96.0919	-177.863	300.24	432.21	0	313.031	250.066	111.23	-0.534668	-1.73438	-0.695313	705.78	-213.537	-1156.31	899.67	432.83	0	201.846	232.441	252.867
3.015	-2.47742	2.79315	-2.08813	-113.391	-675.222	-463.704	300.24	432.21	0	323.219	220.126	131.572	-0.349426	-2.61005	-3.49261	-385.811	-210.488	-1159.75	899.67	432.83	0	233.229	264.287	262.375
3.02	-2.29828	3.15399	-2.79102	304.853	-338.714	-464.079	300.24	432.21	0	318.494	230.53	126.08	-0.336853	-1.74365	-3.49756	-214.404	-781.101	-578.679	899.67	432.83	0	243.502	264.499	259.066
3.025	-1.95465	3.50635	-2.09241	456.004	-592.314	-405.65	300.24	432.21	0	329.173	226.95	119.138	0.183594	-1.91113	-2.10327	-358.567	-817.327	-638.058	899.67	432.83	0	227.74	274.989	275.487
3.03	-1.78162	3.33728	-2.79181	448.028	-485.573	-634.712	300.24	432.21	0	320.086	237.456	118.096	-0.523376	-1.91498	-2.79352	42.0622	-316.619	-926.128	899.67	432.83	0	235.569	259.388	254.714
3.035	-2.30591	3.50934	-0.00146484	855.309	-693.218	-464.49	300.24	432.21	0	359.976	180.036	123.308	-0.518494	-1.74097	-1.40308	177.567	-667.778	-752.561	899.67	432.83	0	218.866	249.719	253.415
3.04	-1.95953	3.15491	-2.09033	-357.215	-358.647	-751.913	300.24	432.21	0	326.473	226.85	121.845	0.181274	-1.91473	-2.10016	-95.0926	-470.712	-580.025	899.67	432.83	0	227.644	274.933	275.408
3.045	-2.82593	2.80017	3.48865	287.733	-434.689	-469.318	300.24	432.21	0	51.2477	129.009	135.262	0.169983	-1.91333	-2.78833	172.395	107.429	-810.501	899.67	432.83	0	235.542	273.489	275.077
3.05	-2.46399	3.68335	-4.18988	-195.938	599.971	-468.642	300.24	432.21	0	311.319	239.541	123.781	-0.694641	-1.74506	-0.704895	177.503	-314.376	-696.045	899.67	432.83	0	201.996	225.42	248.294
3.055	-2.99951	3.85303	-4.18677	342.783	-298.511	-522.847	300.24	432.21	0	312.623	234.381	127.9	-0.704834	-1.73572	-4.18274	56.2407	-302.793	-1213.37	899.67	432.83	0	247.463	260.435	247.899
3.06	-1.78436	2.80475	-2.78784	-111.455	-598.827	-749.204	300.24	432.21	0	315.173	237.379	122.464	0.17334	-1.7276	-2.0976	-347.14	-820.204	-984.016	899.67	432.83	0	230.525	274.724	275.73
3.065	-1.78314	3.15955	-3.48792	305.477	-599.485	-691.085	300.24	432.21	0	312.172	242.922	119.439	-0.00476074	-1.73273	-2.79022	-81.0988	-345.72	-983.473	899.67	432.83	0	238.16	269.902	269.843
3.07	-2.64526	3.51056	-3.49304	987.814	-320.519	-463.824	300.24	432.21	0	315.143	232.864	126.999	-0.349487	-1.91052	-1.4021	-617.719	-331.933	-929.239	899.67	432.83	0	216.274	256.004	259.634
3.075	-2.63916	3.15527	-3.49182	437.991	29.3603	-408.176	300.24	432.21	0	312.102	232.918	129.91	-0.525452	-2.08594	-1.40088	-231.681	-324.146	-1044.02	899.67	432.83	0	213.885	249.44	255.861
3.08	-2.64801	3.50476	-2.09436	324.446	-205.171	-466.332	300.24	432.21	0	329.138	218.341	127.073	0.184265	-2.43634	-2.80096	-252.248	-700.808	-754.15	899.67	432.83	0	228.983	273.764	274.325
3.085	-1.93585	3.32874	-3.49042	312.799	106.508	-62.8565	300.24	432.21	0	313.642	240.986	120.18	0.174072	-2.25403	-3.49097	23.1759	-700.786	-1098.71	899.67	432.83	0	237.151	272.855	274.416
3.09	-1.93994	2.62115	-2.78839	-520.578	108.667	-293.412	300.24	432.21	0	313.229	235.173	126.505	-0.521057	-1.91608	-2.79462	172.619	-431.732	-867.778	899.67	432.83	0	235.564	259.438	254.787
3.095	-2.81958	2.79645	-2.78943	-112.038	-191.354	-523.338	300.24	432.21	0	315.072	224.692	135.236	-0.0231323	-1.20331	-2.07843	867.849	110.034	-1269.06	899.67	432.83	0	239.931	269.362	268.899
3.1	-2.29651	3.68433	-2.09589	334.236	6.26545	-409.281	300.24	432.21	0	330.366	222.385	121.936	0.683472	-1.90033	-1.3891	432.501	-46.5966	-1098.9	899.67	432.83	0	216.166	296.198	289.782
3.105	-1.7688	4.22552	-2.79993	630.173	554.25	-467.655	300.24	432.21	0	326.471	237.718	112.714	-0.17804	-1.73676	-1.39728	47.6619	-226.147	-868.971	899.67	432.83	0	218.818	262.739	264.147
3.11	-1.77563	3.69171	-2.09686	-61.8384	324.261	-639.826	300.24	432.21	0	330.404	229.742	115.687	-0.348389	-2.26318	-2.79419	154.981	-327.65	-984.259	899.67	432.83	0	230.994	262.893	261.249
3.115	-1.77094	4.21375	-6.28247	-57.6234	137.108	-204.421	294.078	365.535	0	303.85	254.258	112.796	-0.344849	-2.08508	-0.012207	-368.461	-684.97	-871.658	899.67	432.83	0	180.335	182.027	260.609
3.12	-2.8233	3.50256	-4.88428	456.019	-422.538	-520.81	300.24	432.21	0	305.645	239.97	128.871	-0.698791	-2.6167	-4.88391	12.5603	45.8044	-1157.98	899.67	432.83	0	241.819	261.857	255.048
3.125	-1.9425	2.62048	-6.27594	-58.0009	78.2446	-187.392	232.048	442.758	0	292.663	252.802	126.549	-0.172119	-2.44104	0.689209	662.893	-236.944	-754.883	899.67	432.83	0	164.233	104.022	265.967
3.13	-3.18237	2.62494	-3.48663	13.0901	-634.932	-1038.14	300.24	432.21	0	306.975	227.612	140.483	-0.529358	-1.56207	-1.39557	320.761	-323.337	-983.173	899.67	432.83	0	221.778	249.228	251.279
3.135	-1.94312	3.87268	-2.10193	1008.58	215.525	-408.74	300.24	432.21	0	331.509	227.248	116.645	-0.527649	-1.56219	-5.57623	-103.951	-307.764	-1098.56	879.497	378.716	0	254.35	264.595	251.337
3.14	-1.78668	3.3241	0.703308	-217.001	-720.37	-407.672	300.24	432.21	0	11.9464	158.513	118.258	-0.00573731	-2.25635	-2.78967	417.857	-348.964	-1156.39	899.67	432.83	0	231.033	269.882	269.854
3.145	-1.95227	3.49939	-4.1825	-76.1495	-471.181	-347.796	300.24	432.21	0	309.918	244.978	119.157	0.178589	-1.90729	-3.49335	-223.058	-813.146	-867.486	899.67	432.83	0	241.366	272.927	275.349
3.15	-1.78058	3.33051	-1.39386	313.904	-602.611	-405.775	300.24	432.21	0	337.29	218.054	118.13	0.693603	-1.55011	-2.78998	-75.3307	-730.037	-924.244	899.67	432.83	0	240.943	283.961	294.106
3.155	-1.94611	4.04211	-2.7962	486.503	217.903	-409.137	300.24	432.21	0	325.326	235.163	115.709	-0.53186	-1.20953	-2.09052	209.078	-435.291	-1039.67	899.67	432.83	0	239.947	255.726	246.264
3.16	-1.77704	2.9978	-1.40192	300.368	206.892	-925.668	300.24	432.21	0	334.937	218.27	120.659	-0.0100708	-1.72797	-3.48407	-78.2559	-344.61	-1213.88	899.67	432.83	0	243.62	269.834	269.666
3.165	-1.77789	3.15253	-1.39294	-93.5031	-369.485	-407.096	300.24	432.21	0	336.162	218.078	119.421	-0.182129	-1.37915	-2.09167	198.58	-686.467	-1097.27	899.67	432.83	0	236.601	265.024	262.477
3.17	-1.93829	2.97693	-2.09381	29.3225	105.387	-178.773	300.24	432.21	0	324.88	227.209	123.068	-0.702209	-2.08716	-2.09387	689.783	-428.957	-1155.89	899.67	432.83	0	225.092	251.46	251.405
3.175	-1.93829	3.34186	-4.89117	1110.85	-10.1375	-347.329	300.24	432.21	0	304.343	248.382	120.114	-0.348633	-2.27289	-2.78961	1074.37	135.182	-751.067	899.67	432.83	0	230.828	262.876	261.28
3.18	-2.48218	3.50427	-0.696411	-72.7571	-332.582	-639.393	300.24	432.21	0	348.76	195.672	125.311	0.00274658	-2.08759	-0.704651	288.652	-469.942	-753.641	899.67	432.83	0	198.652	270.223	270.075
3.185	-1.76593	2.62134	-4.88141	405.55	-594.426	-114.851	300.24	432.21	0	298.236	250.112	123.967	-0.348206	-1.91632	-0.703308	168.195	-219.128	-754.203	899.67	432.83	0	200.154	243.66	259.701
3.19	-1.95074	3.32928	-4.88287	445.48	-587.09	-403.247	300.24	432.21	0	304.287	248.223	120.368	0.696106	-2.08124	-0.701477	24.9529	-277.396	-754.397	899.67	432.83	0	198.626	314.78	288.493
3.195	-1.9389	3.33319	-2.0965	446.875	103.348	-178.636	300.24	432.21	0	327.831	227.236	120.186	-0.699341	-1.56622	-1.39801	451.399	-428.231	-867.203	899.67	432.83	0	221.752	243.424	245.939
3.2	-2.81281	3.32214	-1.39569	-216.407	269.296	-240.029	300.24	432.21	0	337.212	206.39	130.254	0.0109863	-2.6192	-1.40656	261.755	-350.587	-581.47	899.67	432.83	0	208.237	270.448	270.24
3.205	-1.78052	3.50366	0.00244141	-74.3271	-372.548	-351.176	300.24	432.21	0	0.0399246	179.921	116.939	-0.0100708	-2.60156	-2.09216	268.764	-239.333	-1389.43	899.67	432.83	0	218.806	269.724	269.778
3.21	-1.78107	3.32532	-2.78656	-85.1059	-599.011	-405.231	300.24	432.21	0	320.038	237.415	118.174	0.690735	-1.19836	-0.698364	-192.712	-738.417	-867.641	899.67	432.83	0	210.232	314.685	299.959
3.215	-2.29419	2.10071	-2.79089	513.138	-568.677	-518.921	300.24	432.21	0	306.969	230.579	137.521	-0.00201416	-1.91223	-0.700073	692.583	-355.194	-809.816	899.67	432.83	0	200.108	269.835	269.94
3.22	-1.7724	3.34235	-2.7962	978.888	-255.123	-462.651	300.24	432.21	0	320.084	237.631	117.936	-0.355164	-1.73914	-2.09155	181.956	17.026	-926.221	899.67	432.83	0	230.256	260.363	258.458
3.225	-1.94385	2.97821	-3.48834	-102.849	-8.28396	-407.104	300.24	432.21	0	310.489	240.872	123.132	-0.346741	-2.78564	-3.49353	129.553	-442.442	-1158.14	899.67	432.83	0	231.432	264.332	262.905
3.23	-2.64453	2.97668	-0.698669	296.012	-206.132	-409.373	300.24	432.21	0	346.791	194.799	131.618	-0.521667	-1.92188	-0.00549316	692.283	-96.8276	-637.873	899.67	432.83	0	180.164	180.603	254.814
3.235	-1.60193	3.16199	-4.18726	-91.7158	-28.232	-693.126	300.24	432.21	0	307.058	249.065	116.868	-0.350342	-1.73981	-1.39862	47.7426	-215.928	-811.35	899.67	432.83	0	218.796	255.937	258.615
3.24	-1.77637	2.97638	-2.78815	28.9978	-482.816	-405.118	300.24	432.21	0	316.87	237.498	120.83	0.165588	-1.38068	-2.78595	199.436	-355.108	-981.567	899.67	432.83	0	243.638	273.401	276.839
3.245	-2.28723	2.45129	-3.48987	134.244	12.0097	-406.913	300.24	432.21	0	305.084	236.759	133.017	0.500549	-1.36639	0.00933838	852.075	-507.51	-1385.37	899.67	432.83	0	179.608	1.0688	290.119
3.25	-2.30231	3.3205	-2.78632	-85.4957	-569.085	-348.999	300.24	432.21	0	319.999	230.433	124.736	-0.701477	-1.38818	-2.09277	724.522	-657.026	-980.437	899.67	432.83	0	236.443	251.469	243.192
3.255	-1.24542	3.15826	-2.7915	436.194	-281.955	-174.815	300.24	432.21	0	318.527	245.956	111.521	-0.343262	-2.4422	-4.19122	-245.864	-204.432	-869.62	899.67	432.83	0	239.771	265.318	261.999
3.26	-2.64697	2.79449	0.700317	-112.199	-322.489	-352.896	300.24	432.21	0	14.0689	165.181	133.447	-0.527039	-1.7373	-1.39722	442.53	-439.303	-983.03	899.67	432.83	0	218.808	249.333	253.124
3.265	-2.29883	3.68408	-2.79327	863.713	-456.967	-348.611	300.24	432.21	0	322.831	230.546	121.964	-0.34845	-2.26514	-2.09595	678.591	-331.043	-925.365	899.67	432.83	0	222.778	260.561	261.255
3.27	-1.95056	3.33197	-3.48871	314.138	-357.764	-462.937	300.24	432.21	0	313.684	240.79	120.345	-0.00341797	-2.60992	-0.00567627	131.583	-14.2066	-987.713	899.67	432.83	0	180.125	238.946	269.925
3.275	-2.46515	3.14807	-3.48792	-94.0858	21.4012	-293.647	300.24	432.21	0	312.068	234.749	128.063	-0.694702	-2.26801	-1.4035	-109.793	-197.877	-871.152	899.67	432.83	0	211.75	243.666	252.97
3.28	-1.60181	3.66998	-4.17987	-333.764	-489.915	-117.84	300.24	432.21	0	311.284	249.032	113.579	-0.526245	-1.91644	-2.09308	697.777	-205.242	-924.73	899.67	432.83	0	227.522	255.887	254.645
3.285	-1.60016	3.15869	-1.39612	437.478	-380.818	-348.525	300.24	432.21	0	336.155	221.104	116.866	-0.013855	-1.38019	-2.08649	200.106	-118.78	-1098.08	899.67	432.83	0	236.516	269.62	269.425
3.29	-1.95917	3.67908	-0.694885	-64.6351	-477.965	-465.614	300.24	432.21	0	349.304	199.529	118.036	-0.705505	-2.09302	0.695068	291.719	369.044	-929.716	899.67	432.83	0	161.629	135.427	251.372
3.295	-1.95441	3.67963	0.00115967	465.17	-595.799	-235.206	300.24	432.21	0	0.0180573	179.966	117.975	-1.55438	-2.46082	9.74316	94.1173	149.002	-589.945	1042.36	853.065	0	104.175	99.0643	237.721
3.3	-2.81946	1.92255	2.09174	2093.99	-1592.24	-115.128	300.24	432.21	0	47.4134	143.429	145.711	-12.9343	-47.2019	155.195	70.6383	257.785	-847.574	952.851	869.852	0	106.917	94.7641	254.676
3.305	-0.401367	-14.0166	23.6508	37.5492	1311.3	-2212.61	572.961	966.656	0	120.653	90.9722	268.36	-153.409	-357.994	504.228	-57.2091	-133.503	188.036	950.238	867.685	0	125.374	106.922	246.804
3.31	4.26001	-29.4875	34.7849	-181.49	1256.26	-1481.95	575.379	912.16	0	130.288	83.0179	278.221	-268.725	-463.147	588.254	-998.277	-1720.53	2185.28	949.597	858.206	0	128.214	114.552	239.877
3.315	-1.67322	-7.24133	90.5963	41.8156	180.969	-2264.1	588.066	894.816	0	94.5699	91.0581	256.989	-213.602	-124.381	748.92	439.948	256.182	-1542.52	905.242	825.244	0	99.4296	105.919	210.212
3.32	7.63898	26.8007	205.693	-8.68209	-30.4604	-233.78	576.822	837.808	0	82.5765	87.8731	74.0909	-185.584	110.832	1217.56	1921.56	-1147.57	-12606.8	798.522	783.356	0	84.7988	98.6665	149.154
3.325	50.8037	93.9183	359.131	118.773	219.57	839.604	584.283	821.576	0	75.3445	81.9482	61.5895	-162.564	490.166	2062.63	364.669	-1099.55	-4626.95	750.664	756.308	0	76.6321	94.5064	108.348
3.33	92.9229	171.762	449.121	-174.275	-322.136	-842.317	577.06	803.439	0	69.0711	78.3105	61.5867	-118.333	760.622	2647.1	-557.536	3583.74	12472.1	749.77	746.617	0	73.9685	92.5596	98.8428
3.335	103.139	177.503	444.223	-206.256	-354.97	-888.354	575.371	802.058	0	68.2193	76.9288	59.8412	-247.591	692.177	2969.53	3405.72	-9521.2	-40847.1	767.028	736.211	0	76.879	94.7661	109.682
3.34	87.9303	61.9869	382.678	-448.237	-315.987	-1950.75	574.523	826.166	0	80.799	77.0594	35.1821	-106.099	693.196	2890.93	-1687.67	11026.4	45984.6	806.634	739.934	0	76.516	92.1018	98.702
3.345	75.611	38.1254	300.351	-475.24	-239.63	-1887.8	569.577	842.562	0	82.7658	75.8698	26.7586	-238.672	149.098	2454.83	-1110.08	693.465	11417.6	819.384	765.638	0	86.5243	95.5532	148.007
3.35	42.9291	-18.3802	196.406	-695.568	297.809	-3182.31	583.639	902.277	0	95.3463	77.6706	336.822	-148.033	-37.627	2154.27	-4059.24	-1031.78	59072.5	839.463	771.184	0	91.0006	93.931	194.261
3.355	36.9814	-17.022	150.461	211.603	-97.3973	860.914	558.542	858.325	0	96.4546	76.1911	335.284	-218.185	-274.876	1884.65	-4256.02	-5361.86	36762.9	852.434	795.805	0	98.2981	96.6037	231.559
3.36	1.69757	-2.70435	114.975	-70.9862	113.086	-4807.84	551.03	860.023	0	91.3474	89.1541	302.117	-240.772	-290.512	1711.81	-5375.12	-6485.55	38215.4	862.298	805.695	0	99.6319	98.0063	230.349
3.365	-1.61578	-1.5379	87.8278	0.741079	0.705359	-40.2822	565.916	866.343	0	91.0032	91.054	223.585	-244.112	-305.035	1629.29	-5332.49	-6663.32	35591	867.384	809.176	0	100.604	98.5211	231.331
3.37	-9.82916	23.5656	84.3684	355.577	-852.501	-3052.09	558.76	879.882	0	74.394	96.6452	112.641	-240.313	-292.452	1592.52	-4712.65	-5735.13	31230	866.391	814.236	0	100.406	98.5813	230.59
3.375	-15.6956	15.6075	93.4395	381.65	-379.509	-2272.05	559.933	869.824	0	80.5172	99.5353	135.161	-216.47	-230.68	1583.36	-5042.76	-5373.79	36885.1	865.173	814.529	0	98.2891	97.785	226.82
3.38	-12.1178	33.6589	93.4603	313.981	-872.125	-2421.62	565.821	867.913	0	70.194	97.3876	109.8	-213.652	-182.971	1555.16	-4767.39	-4082.79	34701.7	865.003	814.055	0	96.7102	97.8224	220.577
3.385	-16.4622	34.494	99.7393	469.568	-983.904	-2844.96	561.909	867.247	0	70.9225	99.3723	115.513	-204.703	-127.701	1486.55	-4958.4	-3093.23	36007.9	864.991	817.985	0	94.9099	97.8405	211.957
3.39	-13.2057	42.405	108.814	219.041	-703.363	-1804.88	560.672	851.757	0	68.7091	96.9196	107.298	-213.574	-110.006	1400.1	-4711.51	-2426.77	30886.8	867.266	822.305	0	94.4925	98.6731	207.252
3.395	-14.2747	46.8015	108.807	433.138	-1420.1	-3301.53	561.146	871.496	0	66.7258	97.4741	106.962	-217.262	-102.443	1300.31	-4657.32	-2196.03	27874.1	871.328	827.847	0	94.5047	99.4856	205.245
3.4	-11.6689	43.8576	115.08	201.566	-757.589	-1987.88	558.078	856.296	0	69.1379	95.7899	104.899	-215.826	-112.144	1194.87	-4250.91	-2208.8	23534.1	876.106	834.509	0	95.3618	100.239	207.457
3.405	-12.6996	47.1514	110.904	212.801	-790.095	-1858.36	555.387	853.378	0	66.9669	96.5325	105.074	-213.05	-116.597	1101.32	-4101.98	-2244.91	21204.4	880.092	840.044	0	96.0434	100.949	208.691
3.41	-16.4521	42.7062	99.7448	308.645	-801.176	-1871.23	553.374	866.515	0	66.8216	99.3662	111.069	-204.374	-128.35	1021.73	-4082.21	-2563.69	20408.3	882.105	843.895	0	97.16	101.311	212.129
3.415	-20.2357	41.7283	87.9099	551.644	-1137.55	-2396.51	566.203	873.199	0	64.6077	102.963	115.871	-195.927	-138.004	951.944	-3913.47	-2756.52	19014.3	883.212	849.305	0	98.2488	101.63	215.16
3.42	-25.2151	38.3174	79.5472	650.327	-988.253	-2051.62	549.744	857.62	0	64.2802	107.588	123.347	-185.38	-152.216	900.271	-3989.01	-3275.39	19372.1	882.875	852.135	0	99.5967	101.635	219.39
3.425	-27.5993	34.9355	70.4853	761.276	-963.631	-1944.21	546.864	859.193	0	63.635	111.383	128.309	-173.526	-165.485	862.592	-3758.35	-3584.2	18682.6	882.675	852.4	0	100.86	101.374	223.641
3.43	-27.9241	32.627	64.9136	739.706	-864.282	-1719.55	554.649	857.44	0	63.3149	113.276	130.559	-162.374	-175.285	823.537	-3631.92	-3920.71	18420.5	881.619	854.855	0	102.016	101.154	227.19
3.435	-27.7267	29.296	59.3315	770.69	-814.309	-1649.18	551.924	858.193	0	63.7213	115.048	133.424	-151.607	-180.532	791.483	-3570.57	-4251.8	18640.6	880.786	856.484	0	102.849	100.844	229.977
3.44	-27.3535	27.3637	52.355	977.813	-978.177	-1871.55	553.568	873.559	0	62.4059	117.585	134.989	-135.894	-184.954	760.894	-3180.44	-4328.65	17807.9	880.216	858.265	0	103.662	100.126	233.694
3.445	-27.5315	25.0786	48.1744	1397.67	-1273.14	-2445.63	564.119	867.598	0	62.4995	119.748	137.669	-124.697	-183.68	735.182	-2981.28	-4391.48	17576.9	879.082	858.372	0	104.028	99.6265	235.828
3.45	-25.4361	22.8239	46.7758	980.517	-879.822	-1803.12	562.993	864.347	0	63.9903	118.537	138.098	-110.231	-181.825	714.382	-2768.69	-4566.95	17943.3	878.648	858.688	0	104.28	98.7717	238.774
3.455	-24.5693	21.613	49.5638	442.489	-389.247	-892.634	549.817	838.965	0	66.4397	116.368	138.663	-101.513	-176.53	698.458	-2460.07	-4278.03	16926.5	879.056	857.676	0	104.184	98.2694	240.099
3.46	-23.7065	20.9177	49.5656	494.049	-435.93	-1032.96	563.884	845.174	0	67.1193	115.561	138.576	-92.4623	-168.091	687.43	-2292.56	-4167.75	17044.5	878.401	853.833	0	103.74	97.6606	241.186
3.465	-21.6273	20.7927	50.2498	564.602	-542.814	-1311.82	556.076	861.893	0	67.5209	113.287	136.127	-87.0641	-156.385	670.836	-2075.9	-3728.76	15995	877.845	857.056	0	103.122	97.3948	240.894
3.47	-19.3979	21.0056	50.9446	760.561	-823.595	-1997.46	572.484	873.309	0	67.5926	110.845	132.721	-87.0529	-141.402	668.158	-1933.59	-3140.77	14840.9	879.65	851.48	0	101.949	97.4231	238.382
3.475	-17.1538	20.6964	53.0307	583.317	-703.784	-1803.31	568.791	869.095	0	68.6807	107.925	129.653	-89.4579	-123.325	656.419	-1836.89	-2532.29	13478.6	881.126	852.302	0	100.64	97.7606	234.043
3.48	-15.612	20.2098	57.9071	428.968	-555.302	-1591.1	558.508	850.666	0	70.7608	105.088	127.686	-94.8178	-105.622	650.939	-1629.19	-1814.83	11184.7	883.135	849.715	0	99.2165	98.2876	228.085
3.485	-13.5305	19.3588	55.1143	442.597	-633.248	-1802.85	572.252	868.426	0	70.6463	103.793	124.951	-97.9142	-88.7719	644.068	-1463.37	-1326.73	9625.88	884.621	846.949	0	97.8476	98.6442	222.196
