Time	L.Trunk			R.Trunk			DistalTrunk			R.UpperArm			R.Elbow			R.Wrist			L.UpperArm			L.Elbow			L.Wrist			R.Crest			R.ASIS			Sacrum			OFFSET			L.ASIS			L.Crest			R.Hip			R.Thigh			R.Knee			R.TibTubercle			R.MidShank			R.DistalShank			R.Heel			R.DistalHeel			R.PosteriorFoot			R.LateralToe			R.Toe			R.MedialToe			L.Hip			L.Thigh			L.Knee			L.TibTubercle			L.MidShank			L.DistalShank			L.Heel			L.DistalHeel			L.PosteriorFoot			L.LateralToe			L.Toe			L.MedialToe			R.Shoulder			C7			Sternum			L.Shoulder			R.MedialKnee			R.Ankle			R.MedialAnkle			R.LateralFoot			R.MedialFoot			L.MedialKnee			L.Ankle			L.MedialAnkle			L.LateralFoot			L.MedialFoot			V_MidAsis			V_RHipDynamic			V_LHipDynamic			V_MidHip			V_Pelvis_Origin		
s	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
5.635	758.26	794.825	1226.36	848.847	723.612	1206.83	780.371	699.44	1138.27	1069.71	670.12	1050.89	1082.65	551.775	947.871	1106.74	575.767	680.992	674.276	996.722	1041.76	663.476	1008.2	886.776	922.268	1015.18	911.835	878.561	626.243	872.74	0	0	0	681.038	568.228	860.418	614.127	595.711	877.048	0	0	0	605.425	771.462	911.747	904.329	634.092	681.813	1029.03	835.844	569.498	988.785	853.179	473.954	1007.64	927.078	413.714	922.559	814.257	378.588	890.058	884.332	282.911	673.012	809.365	193.213	658.896	787.475	159.877	710.65	766.835	157.874	901.69	832.79	87.1556	905.117	869.787	88.8426	877.827	892.919	91.9362	532.972	725.611	770.218	423.53	671.911	480.317	353.346	590.329	416.096	359.92	601.811	334.817	261.533	499.873	316.474	282.931	502.524	225.279	199.591	302.243	162.206	170.702	284.265	137.866	136.173	326.221	148.065	60.748	501.554	77.6092	95.2271	521.452	81.5448	126.267	513.528	81.9547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.64	772.382	804.314	1229.21	861.06	731.261	1207.76	791.16	709.758	1139.72	1081.51	676.311	1049.3	1094.59	560.732	943.57	1120.94	594.21	678.071	690.998	1009.69	1047.7	675.841	1023.97	894.052	934.704	1022.42	916.581	885.818	634.369	874.409	0	0	0	687.725	581.393	864.314	621.234	610.286	879.634	0	0	0	617.178	787.87	912.379	910.949	643.052	681.019	1034.99	841.976	562.918	993.119	857.265	468.505	1011.36	930.458	407.363	926.264	817.012	374.698	891.62	886.143	279.006	673.077	808.455	192.534	659.124	786.85	159.258	710.965	766.193	157.488	901.188	833.029	86.269	904.284	869.727	88.2032	876.896	892.744	90.9211	541.193	738.53	770.812	432.445	681.115	481.651	361.828	597.649	419.244	368.053	608.455	337.805	269.298	506.614	321.224	290.038	508.819	229.718	208.768	309.455	169.835	180.208	289.577	146.579	144.11	330.502	155.947	63.1549	500.808	79.5139	96.88	521.778	81.8894	127.987	515.194	82.0845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.645	786.701	813.919	1231.95	873.629	738.942	1208.63	802.382	719.837	1140.98	1093.47	683.096	1047.22	1106.88	570.307	938.973	1135.39	612.972	674.912	706.942	1022.59	1053.81	687.638	1039.3	901.073	946.645	1030.27	918.883	893.408	642.806	875.555	0	0	0	694.649	594.255	868.123	628.367	624.293	882.652	0	0	0	628.967	803.918	913.056	917.575	651.647	680.199	1040.57	847.54	556.033	997.378	861.051	462.311	1014.66	933.679	400.705	930.156	819.33	370.353	892.893	887.697	274.784	673.244	807.221	191.319	659.293	785.366	158.149	711.342	764.863	156.277	900.525	832.946	85.7022	903.344	869.083	87.3686	875.998	892.102	89.7952	549.951	751.407	771.921	440.505	691.947	483.551	370.238	606.721	422.439	375.833	616.788	340.739	277.105	514.103	326.19	297.129	516.635	234.336	219.112	317.412	177.393	191.117	295.755	155.257	153.919	335.637	163.338	65.9378	500.162	82.0281	99.0477	522.928	82.8571	130.633	517.156	82.1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.65	801.474	823.452	1234.43	886.3	746.767	1209.52	813.681	729.92	1142.55	1105.64	690.391	1044.72	1119.72	580.089	933.841	1149.98	631.869	671.566	722.537	1035.02	1059.66	699.105	1053.52	907.859	957.874	1038.89	918.684	900.813	650.259	878.307	0	0	0	701.635	606.686	871.553	635.892	638.145	885.426	0	0	0	640.7	819.384	914.018	924.484	660.325	679.687	1045.98	852.593	548.981	1001.28	864.562	456.37	1017.81	935.399	393.184	933.927	821.425	365.233	893.75	888.702	270.547	673.346	805.028	189.837	659.457	783.321	156.824	711.431	763.297	154.422	900.372	831.991	84.4032	902.526	868.701	86.2932	874.961	890.965	88.8582	558.958	764.147	773.492	448.52	703.735	486.074	378.641	617.185	425.405	383.245	626.973	343.612	285.531	523.038	330.688	304.197	525.513	238.749	230.557	326.343	185.303	203.169	302.79	164.194	164.531	341.244	171.755	69.6555	499.571	85.0023	101.683	523.736	83.8461	133.418	519.14	81.9505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.655	815.998	833.095	1237.01	899.259	754.908	1210.41	825.479	739.897	1144.29	1117.89	698.257	1041.51	1132.63	590.758	928.559	1165.06	651.381	668.34	737.771	1047.16	1065.17	709.799	1067.94	914.419	968.475	1048.35	916.236	909.007	658.223	880.506	0	0	0	708.663	618.894	874.845	643.462	651.316	888.245	0	0	0	652.341	834.249	915.592	931.359	668.771	679.346	1051.06	857.102	541.992	1005.18	867.159	450.521	1020.17	938.063	386.343	937.215	823.395	359.8	894.248	889.539	266.18	672.893	802.131	188.278	659.532	780.684	155.125	711.659	761.335	152.58	899.704	831.122	83.9191	901.603	867.566	85.7817	874.038	889.827	88.1801	568.11	776.512	775.348	456.156	717.058	488.769	386.773	629.415	428.238	390.541	638.8	346.018	294.391	533.591	335.154	311.264	535.925	242.777	242.836	336.28	193.199	216.216	310.898	173.433	175.978	347.92	180.299	74.3847	499.22	88.8167	105.121	524.964	85.1709	136.962	521.725	82.2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.66	830.992	842.819	1239.32	912.422	763.423	1211.4	837.455	749.788	1146.24	1130.96	706.589	1038.46	1145.65	602.045	923.057	1180.01	670.93	664.784	752.557	1058.95	1070.23	720.048	1082	920.655	978.279	1058.52	911.643	916.524	665.791	883.258	0	0	0	715.892	630.585	877.837	651.167	664.391	890.937	0	0	0	664.082	847.825	917.8	938.422	676.862	678.742	1055.93	861.194	535.179	1008.85	869.492	444.408	1022.2	940.089	378.861	940.028	824.872	354.475	894.445	889.937	261.74	672.659	799.742	186.668	659.392	777.848	153.174	711.644	759.464	150.549	899.393	829.954	82.8042	900.662	866.431	85.4589	872.825	888.447	87.4505	577.399	789.204	777.727	463.995	732.049	491.306	395.941	644.024	430.276	397.912	652.278	347.998	303.125	545.393	339.315	319.073	546.95	246.827	255.558	347.05	201.793	229.87	320.033	183.235	188.244	355.606	189.533	79.6583	499.691	93.0365	109.568	526.673	86.624	141.601	523.833	82.1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.665	846.25	852.622	1241.45	926.023	771.757	1212.31	849.711	759.562	1148.46	1143.92	715.218	1034.6	1159.44	613.181	916.612	1194.99	690.846	661.032	766.762	1070.44	1074.99	729.825	1095.69	926.557	987.293	1069.5	905.167	924.596	673.545	885.63	0	0	0	723.473	642.085	880.811	659.219	676.868	893.731	0	0	0	675.851	860.079	920.631	945.335	684.488	678.045	1060.6	865.205	528.799	1012.23	872.153	438.149	1024.01	941.52	371.849	941.948	826.019	349.406	894.748	889.855	257.474	672.373	797.735	185.213	659.233	775.83	151.762	711.821	756.692	149.826	898.904	829.054	82.1067	899.811	865.536	84.7909	871.868	887.307	86.6375	586.871	802.043	780.294	471.767	748.669	493.58	404.662	659.521	431.906	405.803	667.138	349.448	312.475	558.964	343.125	327.475	558.942	250.723	268.564	358.788	210.716	243.383	330.268	193.921	200.845	364.65	199.698	87.1227	501.731	97.8868	115.58	529.319	88.1494	147.69	526.642	83.8679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.67	861.808	862.597	1243.46	939.882	780.474	1213.28	862.274	769.219	1150.64	1157.08	724.406	1030.41	1172.74	625.175	909.94	1209.83	711.084	657.152	780.501	1081.69	1079.45	739.309	1108.94	932.283	995.244	1081.15	896.998	932.502	681.472	888.71	0	0	0	731.122	653.292	883.745	667.78	689.436	895.865	0	0	0	687.758	871.079	923.903	951.979	691.661	677.65	1065.04	868.702	522.714	1015.12	873.985	432.202	1025.86	943.287	365.947	943.346	826.894	344.867	895.251	889.588	253.477	671.859	796.514	183.894	658.908	774.429	150.262	711.383	755.951	148.335	898.369	827.909	81.5821	899.263	864.637	84.6814	871.18	886.081	86.1239	596.498	814.822	782.833	481.399	766.14	494.626	414.085	677.208	432.883	414.225	683.362	350.15	322.284	574.054	346.718	336.521	571.772	254.334	281.481	371.219	220.355	256.92	341.741	205.777	213.603	375.479	210.822	96.3941	505.359	103.099	123.906	533.031	89.1532	154.331	531.145	82.1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.675	877.564	872.592	1245.15	954.045	789.152	1214.09	875.364	778.96	1152.82	1170.38	733.89	1025.83	1186.41	638.208	903.163	1224.58	731.706	653.082	793.945	1092.7	1083.45	748.502	1122.22	937.537	1002.3	1093.8	887.635	940.539	688.832	891.348	0	0	0	738.79	664.251	886.653	676.268	701.717	898.094	0	0	0	698.945	881.519	927.564	958.397	698.502	677.605	1069.33	872.066	517.269	1017.72	875.676	427.194	1027.98	943.333	359.678	944.747	827.628	340.883	895.985	889.626	249.813	671.255	795.955	183.067	658.364	774.092	149.505	711.069	755.474	147.32	897.521	827.689	81.3623	898.263	863.894	84.0835	870.265	884.93	85.7406	606.161	827.7	785.281	490.763	784.926	495.429	424.239	696.395	433.11	423.332	700.292	350.375	332.42	590.302	349.882	346.398	585.234	257.897	294.123	384.431	230.905	269.46	353.842	218.527	226.074	388.03	222.685	107.062	510.404	107.566	133.381	537.236	89.8406	164.03	533.925	80.7183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.68	893.752	882.625	1246.51	968.344	797.754	1214.85	888.501	788.383	1154.93	1184.34	744.036	1021.04	1200.31	651.461	895.748	1239.1	752.872	649.171	807.155	1103.63	1086.88	757.556	1135	942.481	1008.22	1107.18	877.055	949.035	696.355	893.779	0	0	0	746.325	674.794	889.482	684.74	713.716	900.198	0	0	0	709.597	891.622	931.436	964.108	704.661	678.216	1073.55	875.264	512.578	1020.13	877.268	422.794	1030.23	943.904	354.652	946.032	828.543	337.554	896.737	890.102	246.641	670.601	796.631	182.241	657.629	774.795	148.902	710.162	756.145	146.398	897.066	827.027	80.7037	897.807	864.186	83.3597	869.648	884.525	85.0994	616.004	840.596	787.566	500.924	804.525	495.59	434.564	716.763	432.768	433.299	718.242	349.947	342.945	607.946	353.167	356.962	599.467	261.602	306.687	399.112	241.093	281.605	367.307	232.302	238.715	401.782	234.975	119.09	516.742	112.13	144.065	542.204	90.7236	174.394	538.573	80.4055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.685	910.076	892.539	1247.62	982.85	806.341	1215.45	901.921	797.576	1156.97	1197.7	754.225	1015.75	1214.72	665.241	887.811	1253.37	774.582	645.289	820.35	1113.76	1089.81	766.654	1147.54	947.115	1013.06	1121.51	865.85	957.209	703.547	896.263	0	0	0	753.809	685.217	892.285	693.362	725.72	902.208	0	0	0	719.371	901.792	935.331	969.893	710.262	678.788	1077.63	878.124	508.624	1022.62	878.633	418.985	1032.63	944.382	350.233	947.29	829.857	334.719	897.578	891.032	243.834	669.886	798.274	181.714	656.909	776.302	148.561	709.432	757.28	146.53	896.572	826.712	80.4509	897.379	863.796	83.1341	869.585	884.916	84.6693	626.017	853.371	789.729	511.627	824.696	495.411	445.569	738.049	431.974	444.233	736.587	349.437	354.05	626.483	356.054	368.604	614.095	265.137	319.724	414.085	253.083	294.098	381.895	247.32	251.491	416.85	248.247	132.776	524.237	117.057	156.477	547.272	92.1099	186.958	542.074	81.0643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.69	926.433	902.448	1248.33	997.536	814.792	1215.94	915.523	806.529	1158.81	1211.06	764.571	1010.63	1228.6	679.833	880.031	1267.47	796.787	641.582	833.249	1124.23	1092.34	775.765	1159.93	951.53	1016.85	1136.39	853.979	965.849	710.413	898.568	0	0	0	761.382	695.482	895.036	701.772	737.289	904.276	0	0	0	729.754	911.78	938.938	975.245	716.07	680.75	1081.66	880.76	505.325	1024.95	880.122	415.788	1034.95	945.258	346.342	948.334	831.542	332.081	898.351	892.653	241.541	669.139	800.991	181.618	656.065	778.865	148.636	708.403	759.857	146.695	895.936	826.582	80.314	896.975	863.634	82.8088	869.351	884.99	84.1225	636.178	866.255	791.76	523.333	845.459	494.731	457.163	760.028	430.95	456.216	755.541	348.44	366.474	646.383	358.63	381.22	629.132	268.868	332.36	430.171	267.156	305.695	398.378	264.309	264.326	434.6	261.709	148.366	532.702	121.039	172.321	554.319	94.5815	202.946	545.444	83.6697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.695	942.703	911.979	1248.58	1012.18	823.069	1216.13	929.262	815.158	1160.45	1224.37	775.247	1005.36	1242.96	694.388	871.671	1281.33	819.585	638.223	846.089	1134.56	1094.45	785.023	1172.06	955.5	1019.62	1152.1	841.749	974.289	717.305	900.556	0	0	0	768.905	705.648	897.86	710.288	748.894	906.308	0	0	0	740.39	921.719	942.278	980.763	721.847	682.533	1085.65	882.899	502.75	1027.29	881.567	413.119	1037.45	946.185	342.898	949.366	833.185	330.311	899.278	894.438	239.514	668.282	804.318	181.888	655.26	782.305	149.199	707.548	762.436	147.524	895.246	826.68	80.262	896.782	863.613	82.4619	869.417	885.476	83.5148	646.712	879.056	793.588	535.917	866.465	493.752	469.478	782.391	429.502	469.396	774.694	347.619	378.875	666.43	361.255	394.931	644.761	273.002	344.285	447.555	282.544	316.788	416.285	281.826	276.269	452.999	274.847	166.618	541.351	123.546	190.668	562.447	97.6904	221.977	551.55	87.7039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.7	958.871	921.41	1248.53	1026.72	831.221	1216.15	943.091	823.688	1161.75	1237.77	786.027	1000.41	1257.01	709.523	863.634	1294.95	842.973	635.302	858.774	1145.25	1096.22	794.378	1184.09	959.32	1021.4	1168.39	829.387	982.532	723.265	902.683	0	0	0	776.443	715.985	900.759	718.858	760.636	908.331	0	0	0	751.41	931.828	945.355	986.185	727.462	684.684	1089.54	884.698	500.751	1029.59	883.175	410.811	1040.03	947.155	339.784	950.32	834.941	328.931	900.337	896.36	237.874	667.863	808.857	182.362	654.405	786.249	149.927	706.485	766.205	148.306	894.424	826.81	80.2256	896.447	863.735	82.0624	869.37	885.815	82.9307	657.102	891.852	795.23	549.357	888.001	492.523	482.211	805.275	428.283	483.451	794.207	346.875	392.267	687.167	363.963	409.946	660.362	277.737	356.379	465.886	297.56	327.789	434.546	298.089	288.514	471.665	287.332	186.086	551.851	126.498	211.089	571.859	101.035	242.965	558.553	92.2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.705	974.836	930.359	1248.02	1041.4	839.215	1216	956.877	831.843	1162.73	1250.83	796.959	994.895	1270.63	725.108	855.906	1308.36	867.007	632.977	871.754	1155.04	1097.36	803.956	1196.1	962.763	1022.25	1185.23	817.15	990.501	729.2	904.613	0	0	0	784.048	726.275	903.503	727.14	772.159	910.797	0	0	0	762.858	941.947	947.952	991.689	732.715	686.628	1093.35	886.194	499.068	1032.06	884.695	409.004	1042.7	948.059	337.055	951.271	837.113	327.853	901.724	898.172	236.117	667.414	813.637	182.994	653.799	790.532	150.842	705.48	770.156	149.444	893.795	826.936	80.2196	896.335	863.987	81.8186	869.537	886.349	82.473	668.329	904.921	796.707	562.883	909.61	491.612	495.686	828.598	427.076	498.528	813.908	346.331	406.254	708.352	366.942	425.792	675.321	283.172	368.492	483.295	312.835	339.079	453.069	313.303	301.332	490.618	298.854	206.898	563.616	129.801	235.378	576.699	102.64	265.416	567.195	97.803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.71	990.538	939.209	1247.4	1055.73	846.868	1215.61	970.591	839.79	1163.38	1263.86	808.078	990.046	1284.52	740.768	847.679	1321.51	891.73	631.397	884.536	1165.3	1098.16	813.501	1208.13	965.802	1022.08	1202.87	805.489	998.562	735.15	906.119	0	0	0	791.364	736.557	906.215	735.642	783.799	912.789	0	0	0	774.95	952.017	949.872	996.666	737.589	689.615	1096.99	887.439	497.426	1034.44	886.419	407.329	1045.48	948.982	334.466	952.358	839.145	327.096	903.068	900.279	234.948	666.873	818.234	183.939	653.084	795.126	152.07	704.775	773.783	150.877	893.38	827.222	80.2503	896.302	864.086	81.4671	869.823	886.947	81.9144	679.42	918.043	797.799	577.299	931.442	490.758	510.119	851.79	425.895	514.466	833.953	345.898	421.056	729.893	369.686	442.006	693.758	287.069	381.747	501.814	326.483	351.55	472.316	327.182	315.241	510.008	309.528	228.372	576.669	133.92	258.571	587.88	106.964	288.182	577.615	104.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.715	1005.89	947.607	1246.36	1070.13	854.706	1214.81	984.27	847.451	1163.79	1277.22	819.687	985.304	1297.48	757.115	840.27	1334.43	916.861	630.796	897.581	1175.48	1098.44	823.212	1219.92	968.508	1021.4	1220.26	794.298	1006.06	740.979	907.55	0	0	0	798.686	746.89	908.973	744.106	795.599	914.796	0	0	0	787.011	962.56	951.368	1001.14	741.985	691.95	1100.15	888.361	495.732	1036.86	888.035	405.881	1048.28	949.621	332.312	953.704	841.036	326.739	904.435	902.431	233.649	666.678	823.096	184.86	652.591	799.719	153.243	704.17	777.88	152.351	892.807	827.791	80.3341	896.284	864.384	81.2173	870.154	887.712	81.4129	691.071	931.604	798.544	592.312	953.279	490.231	525.843	874.648	424.681	531.062	854.312	345.405	436.845	751.564	372.355	459.255	711.441	291.789	396.614	521.574	337.889	365.676	492.419	339.573	330.392	529.829	319.385	249.315	590.607	139.029	280.144	600.4	112.798	310.059	589.629	111.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.72	1020.73	955.836	1245.2	1084.46	862.448	1213.73	997.879	854.866	1163.94	1289.72	830.959	980.602	1310.42	773.545	833.005	1346.72	942.291	631.08	910.797	1185.73	1098.26	833.013	1231.66	971.064	1019.99	1237.95	784.134	1013.66	746.713	909.026	0	0	0	805.831	757.42	911.61	752.518	807.394	916.928	0	0	0	799.342	973.453	952.609	1005.76	745.089	693.469	1103.48	889.431	493.991	1039.35	889.824	404.088	1050.57	951.457	330.103	954.866	843.094	325.987	905.926	904.28	232.356	666.911	828.294	185.318	652.126	804.167	154.499	703.323	782.013	153.367	892.091	828.07	80.3135	896.249	864.831	81.0131	870.376	888.459	80.9693	703.084	945.581	799.058	608.44	974.579	490.185	542.311	897.592	423.404	548.313	875.023	345.118	453.607	773.053	374.573	478.178	730.337	296.733	413.363	541.355	348.54	382.219	512.614	350.353	347.486	549.711	328.619	269.167	605.841	145.563	300.313	614.707	119.481	330.071	603.779	118.389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.725	1035.47	964.112	1243.82	1098.55	870.13	1212.79	1011.39	862.253	1163.96	1302.01	842.501	976.538	1323.1	789.872	826.013	1359	968.253	632.806	924.064	1196.17	1097.74	842.856	1243.52	973.363	1018.06	1255.58	775.219	1020.71	751.379	910.496	0	0	0	812.916	767.952	914.086	761.109	819.789	918.769	0	0	0	812.354	984.33	953.393	1010.25	748.77	694.686	1106.68	890.288	492.137	1041.29	891.374	403.005	1053.05	952.527	327.742	956.005	844.98	325.244	907.215	906.136	230.986	666.888	832.632	185.954	651.948	808.129	155.236	702.954	785.3	154.623	891.617	828.548	80.4635	895.985	864.506	80.8407	870.477	889.132	80.5628	714.884	959.974	799.134	625.79	995.466	490.269	559.248	920.286	422.796	566.084	896.052	345.077	470.818	795.105	376.918	497.083	750.463	301.161	431.973	561.417	357.091	400.831	532.646	359.406	366.005	569.304	337.167	287.434	622.388	153.314	318.581	630.928	127.073	348.321	620.401	126.398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.73	1049.8	972.538	1242.28	1112.39	877.992	1211.74	1024.71	869.619	1163.93	1314.16	853.989	972.951	1335.63	806.816	820.383	1371.33	994.639	636.346	937.439	1207.22	1097.08	852.441	1255.59	975.615	1015.85	1272.91	767.709	1027.73	757.202	911.87	0	0	0	820.094	778.664	916.577	769.628	831.989	920.769	0	0	0	825.271	995.563	954.358	1013.78	753.09	695.526	1109.56	891.788	490.187	1043.35	892.885	401.373	1055.06	952.509	325.627	956.688	846.982	324.615	908.265	907.898	229.627	666.702	836.668	186.161	651.463	811.879	155.92	702.208	788.933	155.278	891.145	828.648	80.4685	895.933	864.906	80.3247	870.723	889.484	80.1398	728.281	974.214	799.158	644.077	1016.55	490.664	577.225	942.892	422.252	584.574	917.343	345.252	488.958	817.228	379.056	516.536	770.933	304.973	451.934	581.394	364.305	421.222	552.448	367.016	386.077	588.866	344.979	304.7	640.737	162.017	335.3	649.822	135.613	365.245	639.277	134.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.735	1063.82	981.215	1241.02	1126.03	886.057	1210.83	1037.86	877.272	1163.94	1326.39	865.542	969.905	1347.7	823.696	815.548	1383.11	1020.71	641.008	951.244	1217.62	1095.93	861.827	1267.8	977.858	1013.52	1290.25	761.951	1034.72	762.926	913.365	0	0	0	827.052	789.359	918.869	778.458	844.658	922.651	0	0	0	838.331	1006.54	955.138	1017.75	757.249	694.931	1112.66	892.014	487.77	1045.07	894.291	399.611	1056.88	953.193	323.196	957.55	848.693	323.454	909.14	909.355	228.111	666.489	839.474	186.409	650.945	815.022	156.746	701.832	791.427	156.01	890.814	828.469	80.3665	895.748	865.035	80.0671	870.861	889.712	79.7025	742.134	988.531	799.439	663.324	1037.46	491.067	596.09	965.438	422.053	603.607	938.942	345.704	507.904	839.373	381.055	536.37	792.251	308.068	472.928	601.674	369.663	442.516	571.917	373.114	406.24	608.048	352.283	321.416	661.075	171.165	351.787	670.539	143.804	381.428	660.408	142.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
